no;iso_o;iso_d;distw;gdp_o;gdp_d;rta;flow;contig;comlang_off;comcur
3937;DMA;YEM;11221.90428;299.8148193;19056.69531;0;0.001684397;0;0;0
3938;DMA;ZAF;10656.90899;299.8148193;254991.5625;0;0.135847;0;1;0
3939;DNK;AFG;4854.474151;275237.0313;8399.039063;0;8.94245;0;0;0
3940;DNK;AGO;7308.256683;275237.0313;44033.10156;0;10.121;0;0;0
3941;DNK;ALB;1744.192845;275237.0313;9136.082031;0;4.85331;0;0;0
3942;DNK;ARG;12006.05256;275237.0313;214057.75;0;115.4912;0;0;0
3943;DNK;ARM;2971.627314;275237.0313;6405.722168;0;2.45212;0;0;0
3944;DNK;ATG;7407.8229;275237.0313;961.8518677;0;5.5968;0;0;0
3945;DNK;AUS;15725.46201;275237.0313;768177.6875;0;867.877;0;0;0
3946;DNK;AUT;926.4195937;275237.0313;322443.6563;1;795.7323;0;0;0
3947;DNK;AZE;3214.594882;275237.0313;20121.61133;0;13.1372;0;0;0
3948;DNK;BDI;6788.545758;275237.0313;806.6171875;0;9.61725;0;0;0
3949;DNK;BEL;726.7530721;275237.0313;392001.375;1;1585.342;0;0;0
3950;DNK;BEN;5411.060234;275237.0313;4774.809082;0;2.05172;0;0;0
3951;DNK;BFA;4998.809656;275237.0313;6205.320313;0;2.98056;0;0;0
3952;DNK;BGD;7189.094158;275237.0313;61960.96094;0;39.4702;0;0;0
3953;DNK;BGR;1752.490665;275237.0313;31483;1;110.5159;0;0;0
3954;DNK;BIH;1375.686799;275237.0313;11295.70215;0;15.3095;0;0;0
3955;DNK;BLR;1098.418844;275237.0313;36945.29297;0;86.8708;0;0;0
3956;DNK;BLZ;9012.334731;275237.0313;1216.999878;0;1.8557;0;0;0
3957;DNK;BOL;10846.23093;275237.0313;11163.07129;0;6.3492;0;0;0
3958;DNK;BRA;9776.487432;275237.0313;1067962.25;0;348.9079;0;0;0
3959;DNK;BTN;6837.077421;275237.0313;927.1541748;0;0.42845;0;0;0
3960;DNK;BWA;8922.667308;275237.0313;10327.74219;0;3.67686;0;0;0
3961;DNK;CAF;5693.963638;275237.0313;1485.972168;0;0.7425;0;0;0
3962;DNK;CAN;6333.824299;275237.0313;1251463.375;0;1381.87;0;0;0
3963;DNK;CHE;1015.16135;275237.0313;379758.2813;1;871.7016;0;0;0
3964;DNK;CHL;12581.19598;275237.0313;145841.1875;1;117.927;0;0;0
3965;DNK;CHN;7673.23128;275237.0313;2668071.25;0;1308.19;0;0;0
3966;DNK;CIV;5716.553356;275237.0313;17483.98828;0;8.24688;0;0;0
3967;DNK;CMR;5558.937478;275237.0313;18322.92578;0;3.09342;0;0;0
3968;DNK;COG;6672.894375;275237.0313;7385.168945;0;4.30144;0;0;0
3969;DNK;COL;9238.730196;275237.0313;135836.0156;0;41.51081;0;0;0
3970;DNK;COM;8112.266779;275237.0313;403.1763;0;0.05511;0;0;0
3971;DNK;CPV;5375.618297;275237.0313;1143.991577;0;1.08361;0;0;0
3972;DNK;CRI;9441.222691;275237.0313;22145.08008;0;11.07931;0;0;0
3973;DNK;CZE;721.6283652;275237.0313;141801.4219;1;993.96;0;0;0
3974;DNK;DEU;537.6199597;275237.0313;2906681.25;1;17657.09;1;0;0
3975;DNK;DJI;5638.512705;275237.0313;757.0405273;0;1.60402;0;0;0
3976;DNK;DMA;7531.125377;275237.0313;299.8148193;0;0.8998;0;0;0
3977;DNK;DOM;7773.653506;275237.0313;30581.08008;0;64.84412;0;0;0
3978;DNK;DZA;2300.329035;275237.0313;114727.0625;1;82.18474;0;0;0
3979;DNK;ECU;10204.46686;275237.0313;40800.08203;0;10.19744;0;0;0
3980;DNK;EGY;3259.334013;275237.0313;107484.0391;1;138.3811;0;0;0
3981;DNK;ERI;5125.309671;275237.0313;1084.98877;0;1.82424;0;0;0
3982;DNK;ESP;2061.479546;275237.0313;1223988.5;1;3113.495;0;0;0
3983;DNK;EST;927.8988199;275237.0313;16409.79688;1;342.9569;0;0;0
3984;DNK;ETH;5702.926014;275237.0313;13315.40234;0;9.83796;0;0;0
3985;DNK;FIN;992.3804431;275237.0313;209444.8906;1;3078.87;0;0;0
3986;DNK;FJI;15664.14189;275237.0313;2821.605957;0;1.52185;0;0;0
3987;DNK;FRA;1195.800142;275237.0313;2230721.5;1;4983.671;0;0;0
3988;DNK;GAB;6221.964357;275237.0313;9545.985352;0;10.7334;0;0;0
3989;DNK;GBR;920.431939;275237.0313;2345014.75;1;8894.215;0;0;0
3990;DNK;GEO;2790.501328;275237.0313;7550.169922;0;10.6637;0;0;0
3991;DNK;GHA;5603.870506;275237.0313;12905.9707;0;15.4857;0;0;0
3992;DNK;GIN;5540.372177;275237.0313;3317.202881;0;2.96219;0;0;0
3993;DNK;GMB;5285.293437;275237.0313;510.6890869;0;2.79378;0;0;0
3994;DNK;GNB;5413.38717;275237.0313;304.461731;0;0.36531;0;0;0
3995;DNK;GNQ;5914.280402;275237.0313;8562.841797;0;1.79212;0;0;0
3996;DNK;GRC;2142.474093;275237.0313;244951.375;1;804.5477;0;0;0
3997;DNK;GRD;7845.547853;275237.0313;519.2592773;0;1.44617;0;0;0
3998;DNK;GTM;9405.236047;275237.0313;35290.26953;0;10.38455;0;0;0
3999;DNK;GUY;8140.626726;275237.0313;896.156311;0;1.94656;0;0;0
4000;DNK;HKG;8734.596768;275237.0313;189798.1094;0;1242.186;0;0;0
4001;DNK;HND;9186.857037;275237.0313;9234.891602;0;6.69372;0;0;0
4002;DNK;HRV;1225.719746;275237.0313;42653.42188;1;149.6814;0;0;0
4003;DNK;HTI;7921.432728;275237.0313;4960.738281;0;3.35159;0;0;0
4004;DNK;HUN;1092.165505;275237.0313;112898.5234;1;534.8112;0;0;0
4005;DNK;IDN;10902.50095;275237.0313;364458.9063;0;90.3373;0;0;0
4006;DNK;IND;6506.775484;275237.0313;906268;0;366.2032;0;0;0
4007;DNK;IRL;1219.045508;275237.0313;222649.7969;1;1376.98;0;0;0
4008;DNK;IRN;3853.086403;275237.0313;222889.5;0;114.086;0;0;0
4009;DNK;ISL;2027.886775;275237.0313;15853.98633;1;496.8656;0;0;0
4010;DNK;ITA;1475.937147;275237.0313;1844748.875;1;3541.868;0;0;0
4011;DNK;JAM;8264.804353;275237.0313;10533.2959;0;28.4297;0;0;0
4012;DNK;JOR;3269.014003;275237.0313;14176.30469;1;37.0487;0;0;0
4013;DNK;JPN;8651.318151;275237.0313;4340133.5;0;2030.501;0;0;0
4014;DNK;KAZ;4089.056649;275237.0313;77236.89844;0;44.4177;0;0;0
4015;DNK;KEN;6775.570691;275237.0313;21185.94141;0;18.5127;0;0;0
4016;DNK;KGZ;4651.508273;275237.0313;2694.656982;0;2.42583;0;0;0
4017;DNK;KHM;9123.933993;275237.0313;7192.591309;0;2.98071;0;0;0
4018;DNK;KIR;13487.09838;275237.0313;70.70783234;0;1.0032;0;0;0
4019;DNK;KNA;7395.301541;275237.0313;486.6666565;0;2.77926;0;0;0
4020;DNK;KOR;8099.453634;275237.0313;888024.1875;0;620.059;0;0;0
4021;DNK;LAO;8514.181559;275237.0313;3403.669678;0;0.29315;0;0;0
4022;DNK;LBN;3066.994801;275237.0313;22722.19141;1;61.8068;0;0;0
4023;DNK;LBR;5835.999889;275237.0313;631;0;147.8763;0;0;0
4024;DNK;LBY;2679.743271;275237.0313;50319.73438;0;8.49244;0;0;0
4025;DNK;LCA;7633.658519;275237.0313;906;0;0.79618;0;0;0
4026;DNK;LKA;8008.700886;275237.0313;26966.58398;0;35.7265;0;0;0
4027;DNK;LSO;9606.635905;275237.0313;1476.101685;0;0.08976;0;0;0
4028;DNK;LTU;793.1315361;275237.0313;29790.79688;1;558.978;0;0;0
4029;DNK;LVA;803.5971099;275237.0313;20115.52734;1;350.4193;0;0;0
4030;DNK;MAC;8644.475586;275237.0313;14285.01074;0;7.5743;0;0;0
4031;DNK;MAR;2846.835499;275237.0313;57306.73047;1;33.78914;0;0;0
4032;DNK;MDA;1541.586942;275237.0313;3265.583984;0;6.19256;0;0;0
4033;DNK;MDG;9007.807378;275237.0313;5499.229492;0;4.84407;0;0;0
4034;DNK;MDV;7962.016299;275237.0313;915.2070313;0;4.34093;0;0;0
4035;DNK;MEX;9315.193783;275237.0313;839181.9375;1;298.338;0;0;0
4036;DNK;MKD;1728.395699;275237.0313;6217.132324;1;16.93428;0;0;0
4037;DNK;MLI;5009.1308;275237.0313;5929.424805;0;1.20989;0;0;0
4038;DNK;MNG;6037.909424;275237.0313;2689.424805;0;1.87968;0;0;0
4039;DNK;MOZ;8835.040326;275237.0313;7608.191406;0;9.61283;0;0;0
4040;DNK;MRT;4735.67681;275237.0313;2662.577881;0;0.89023;0;0;0
4041;DNK;MUS;9510.446379;275237.0313;6448.455078;0;7.57387;0;0;0
4042;DNK;MWI;8105.956159;275237.0313;2231.53125;0;3.25204;0;0;0
4043;DNK;MYS;9844.939517;275237.0313;148940.3594;0;140.264;0;0;0
4044;DNK;NAM;8672.702293;275237.0313;6371.540039;0;2.08736;0;0;0
4045;DNK;NER;4678.640534;275237.0313;3544.143066;0;1.98187;0;0;0
4046;DNK;NGA;5343.818876;275237.0313;114686.2813;0;111.683;0;0;0
4047;DNK;NIC;9353.387462;275237.0313;5369.21875;0;0.8217;0;0;0
4048;DNK;NLD;587.1985069;275237.0313;657590.125;1;5506.699;0;0;0
4049;DNK;NOR;559.5346444;275237.0313;310959.75;1;5489.462;0;0;0
4050;DNK;NPL;6488.799219;275237.0313;8051.663086;0;4.23632;0;0;0
4051;DNK;NZL;17812.93505;275237.0313;103873.2109;0;173.582;0;0;0
4052;DNK;PAK;5488.444485;275237.0313;128830.2031;0;75.4553;0;0;0
4053;DNK;PAN;9296.454889;275237.0313;17097.09961;0;96.41643;0;0;0
4054;DNK;PER;10923.3648;275237.0313;93269.03906;0;28.5379;0;0;0
4055;DNK;PHL;10011.18779;275237.0313;116931.3438;0;77.45595;0;0;0
4056;DNK;PLW;11292.3007;275237.0313;157.2508545;0;0.00682;0;0;0
4057;DNK;PNG;13409.23881;275237.0313;5653.884766;0;3.41715;0;0;0
4058;DNK;POL;702.2208796;275237.0313;338732.9063;1;2082.344;0;0;0
4059;DNK;PRT;2401.323161;275237.0313;192571.9219;1;771.1473;0;0;0
4060;DNK;PRY;11082.2474;275237.0313;9110.214844;0;1.74478;0;0;0
4061;DNK;ROM;1519.092659;275237.0313;121609.1094;1;218.0167;0;0;0
4062;DNK;RUS;2379.31891;275237.0313;986939.5625;0;1772.826;0;0;0
4063;DNK;RWA;6649.41093;275237.0313;2493.53833;0;1.76836;0;0;0
4064;DNK;SDN;4911.420708;275237.0313;37564.61719;0;21.35771;0;0;0
4065;DNK;SEN;5186.310879;275237.0313;8936.158203;0;15.3206;0;0;0
4066;DNK;SGP;10051.39313;275237.0313;132158.4688;0;383.314;0;0;0
4067;DNK;SLB;14160.03352;275237.0313;334.8466187;0;0.781;0;0;0
4068;DNK;SLE;5675.313527;275237.0313;1443.003906;0;3.09947;0;0;0
4069;DNK;SLV;9401.789831;275237.0313;18306.15234;0;9.99306;0;0;0
4070;DNK;STP;6185.309153;275237.0313;122.6427383;0;0.04818;0;0;0
4071;DNK;SUR;8027.237997;275237.0313;1597.385132;0;1.03147;0;0;0
4072;DNK;SVK;961.0925501;275237.0313;55048.54688;1;230.4;0;0;0
4073;DNK;SVN;1103.666834;275237.0313;37303.44922;1;120.7151;0;0;0
4074;DNK;SWE;450.0832577;275237.0313;384927.2813;1;14375.13;0;0;0
4075;DNK;SWZ;9348.645717;275237.0313;2647.99707;0;0.32769;0;0;0
4076;DNK;SYC;7836.512146;275237.0313;749.8595581;0;1.78365;0;0;0
4077;DNK;SYR;3029.499641;275237.0313;34902.26953;1;29.04704;0;0;0
4078;DNK;TCD;4980.307421;275237.0313;6541.444824;0;1.85636;0;0;0
4079;DNK;TGO;5482.612228;275237.0313;2206.123779;0;2.95867;0;0;0
4080;DNK;THA;8706.866946;275237.0313;206247.0313;0;234.936;0;0;0
4081;DNK;TJK;4588.706885;275237.0313;2811.461426;0;0.92895;0;0;0
4082;DNK;TKM;3974.436242;275237.0313;10496.47949;0;3.2549;0;0;0
4083;DNK;TON;16099.05769;275237.0313;222.9496002;0;0.00099;0;0;0
4084;DNK;TTO;7983.080471;275237.0313;19911.22266;0;17.4719;0;0;0
4085;DNK;TUN;2214.177494;275237.0313;30298.49023;1;25.0843;0;0;0
4086;DNK;TUR;2366.163771;275237.0313;402709.9375;1;445.627;0;0;0
4087;DNK;TZA;7277.131704;275237.0313;12783.76758;0;9.18852;0;0;0
4088;DNK;UGA;6421.651565;275237.0313;9321.924805;0;8.77756;0;0;0
4089;DNK;UKR;1672.633545;275237.0313;106110.8906;0;283.1895;0;0;0
4090;DNK;URY;11877.79114;275237.0313;19307.69531;0;16.0936;0;0;0
4091;DNK;USA;7410.588012;275237.0313;13201819;0;6327.915;0;0;0
4092;DNK;UZB;4390.535968;275237.0313;17178.41602;0;4.10432;0;0;0
4093;DNK;VCT;7722.57763;275237.0313;465.9259338;0;1.25158;0;0;0
4094;DNK;VEN;8418.030924;275237.0313;181861.8438;0;91.554;0;0;0
4095;DNK;VNM;9047.116365;275237.0313;60883.82031;0;117.5889;0;0;0
4096;DNK;VUT;15284.89764;275237.0313;387.5063171;0;0.03245;0;0;0
4097;DNK;WSM;15351.01769;275237.0313;422.4949036;0;0.07139;0;0;0
4098;DNK;YEM;5392.675205;275237.0313;19056.69531;0;28.68173;0;0;0
4099;DNK;ZAF;9561.307452;275237.0313;254991.5625;1;244.617;0;0;0
4100;DNK;ZAR;6852.151133;275237.0313;8543.323242;0;4.57413;0;0;0
4101;DNK;ZMB;7949.833677;275237.0313;10907.08789;0;12.7342;0;0;0
4102;DNK;ZWE;8472.858498;275237.0313;5010.452637;0;3.22212;0;0;0
4103;DOM;ARG;5874.742038;30581.08008;214057.75;0;2.487001;0;1;0
4104;DOM;ARM;10618.39975;30581.08008;6405.722168;0;0.021473;0;0;0
4105;DOM;ATG;889.9643351;30581.08008;961.8518677;0;1.4157;0;0;0
4106;DOM;AUS;16079.9198;30581.08008;768177.6875;0;14.8962;0;0;0
4107;DOM;AUT;8137.920673;30581.08008;322443.6563;0;11.13552;0;0;0
4108;DOM;AZE;10918.57743;30581.08008;20121.61133;0;0.0018;0;0;0
4109;DOM;BEL;7325.435999;30581.08008;392001.375;0;154.862;0;0;0
4110;DOM;BGR;9010.246599;30581.08008;31483;0;0.4398;0;0;0
4111;DOM;BLR;8864.645175;30581.08008;36945.29297;0;0.366;0;0;0
4112;DOM;BLZ;1946.565688;30581.08008;1216.999878;0;0.147959;0;1;0
4113;DOM;BOL;4059.125766;30581.08008;11163.07129;0;0.3808915;0;1;0
4114;DOM;BRA;4981.975938;30581.08008;1067962.25;0;4.912567;0;0;0
4115;DOM;CAN;3664.40951;30581.08008;1251463.375;0;110.688;0;0;0
4116;DOM;CHE;7591.176423;30581.08008;379758.2813;0;10.596432;0;0;0
4117;DOM;CHL;5790.689297;30581.08008;145841.1875;0;4.96009;0;1;0
4118;DOM;CHN;13900.79509;30581.08008;2668071.25;0;94.446;0;0;0
4119;DOM;CIV;7215.207525;30581.08008;17483.98828;0;0.00027266;0;0;0
4120;DOM;CMR;8918.762713;30581.08008;18322.92578;0;0.00053306;0;0;0
4121;DOM;COL;1526.606375;30581.08008;135836.0156;0;3.935184;0;1;0
4122;DOM;CRI;1801.012177;30581.08008;22145.08008;1;13.258;0;1;0
4123;DOM;CZE;8125.86648;30581.08008;141801.4219;0;2.602402;0;0;0
4124;DOM;DEU;7709.525804;30581.08008;2906681.25;0;63.1375;0;0;0
4125;DOM;DMA;1002.110032;30581.08008;299.8148193;0;2.14934;0;0;0
4126;DOM;DNK;7773.653923;30581.08008;275237.0313;0;1.351603;0;0;0
4127;DOM;DZA;7341.786561;30581.08008;114727.0625;0;0.001199451;0;0;0
4128;DOM;ECU;2474.209719;30581.08008;40800.08203;0;5.92199;0;1;0
4129;DOM;EGY;10005.85996;30581.08008;107484.0391;0;0.27215;0;0;0
4130;DOM;ESP;6775.687062;30581.08008;1223988.5;0;81.1234;0;1;0
4131;DOM;EST;8552.114804;30581.08008;16409.79688;0;0.07670003;0;0;0
4132;DOM;FIN;8455.476792;30581.08008;209444.8906;0;131.2014;0;0;0
4133;DOM;FRA;7237.327153;30581.08008;2230721.5;0;27.105;0;0;0
4134;DOM;GBR;6946.1145;30581.08008;2345014.75;0;207.258;0;0;0
4135;DOM;GRC;9039.26401;30581.08008;244951.375;0;1.7734;0;0;0
4136;DOM;GRD;1163.6837;30581.08008;519.2592773;0;0.2555663;0;0;0
4137;DOM;GTM;2239.722092;30581.08008;35290.26953;1;24.5285;0;1;0
4138;DOM;GUY;1882.722366;30581.08008;896.156311;0;0.2508022;0;0;0
4139;DOM;HKG;15437.58321;30581.08008;189798.1094;0;17.86224;0;0;0
4140;DOM;HND;1905.845073;30581.08008;9234.891602;1;13.23531;0;1;0
4141;DOM;HTI;254.3440866;30581.08008;4960.738281;0;7.7037;1;0;0
4142;DOM;HUN;8447.070089;30581.08008;112898.5234;0;0.1058;0;0;0
4143;DOM;IDN;18413.02559;30581.08008;364458.9063;0;0.01344376;0;0;0
4144;DOM;IND;14240.3419;30581.08008;906268;0;3.2902;0;0;0
4145;DOM;IRL;6579.168353;30581.08008;222649.7969;0;2.847603;0;0;0
4146;DOM;ISL;6217.731507;30581.08008;15853.98633;0;0.110097;0;0;0
4147;DOM;ITA;7984.012996;30581.08008;1844748.875;0;58.47402;0;0;0
4148;DOM;JAM;736.4286249;30581.08008;10533.2959;0;45.9095;0;0;0
4149;DOM;JPN;13314.2828;30581.08008;4340133.5;0;51.41444;0;0;0
4150;DOM;KAZ;11651.52036;30581.08008;77236.89844;0;0.010387729;0;0;0
4151;DOM;KEN;11874.46426;30581.08008;21185.94141;0;0.1821116;0;0;0
4152;DOM;KNA;1226.730461;30581.08008;486.6666565;0;1.37871;0;0;0
4153;DOM;KOR;13589.93114;30581.08008;888024.1875;0;86.17202;0;0;0
4154;DOM;LBN;10228.86239;30581.08008;22722.19141;0;0.04483611;0;0;0
4155;DOM;LBY;8559.484222;30581.08008;50319.73438;0;0.0144771;0;0;0
4156;DOM;LCA;1109.291343;30581.08008;906;0;2.31747;0;0;0
4157;DOM;LTU;8561.726858;30581.08008;29790.79688;0;0.0223;0;0;0
4158;DOM;LVA;8539.129924;30581.08008;20115.52734;0;0.08870004;0;0;0
4159;DOM;MAC;15481.61816;30581.08008;14285.01074;0;1.601347;0;0;0
4160;DOM;MAR;6439.943709;30581.08008;57306.73047;0;0.9510974;0;0;0
4161;DOM;MDA;9148.815559;30581.08008;3265.583984;0;0.004449335;0;0;0
4162;DOM;MDG;13500.84016;30581.08008;5499.229492;0;0.9655734;0;0;0
4163;DOM;MEX;3307.280697;30581.08008;839181.9375;0;125.371;0;1;0
4164;DOM;MKD;8771.247476;30581.08008;6217.132324;0;0.0249403;0;0;0
4165;DOM;MUS;14558.51169;30581.08008;6448.455078;0;0.182892;0;0;0
4166;DOM;MYS;17401.11576;30581.08008;148940.3594;0;14.2677;0;0;0
4167;DOM;NGA;8239.582635;30581.08008;114686.2813;0;3.97745;0;0;0
4168;DOM;NIC;1869.413759;30581.08008;5369.21875;1;4.100382;0;1;0
4169;DOM;NLD;7380.127333;30581.08008;657590.125;0;134.2627;0;0;0
4170;DOM;NOR;7649.206245;30581.08008;310959.75;0;3.715272;0;0;0
4171;DOM;NZL;13486.67035;30581.08008;103873.2109;0;1.481898;0;0;0
4172;DOM;PAK;13228.33084;30581.08008;128830.2031;0;0.3998412;0;0;0
4173;DOM;PAN;1546.43603;30581.08008;17097.09961;0;9.67922;0;1;0
4174;DOM;PER;3427.273913;30581.08008;93269.03906;0;2.65628;0;1;0
4175;DOM;PHL;16222.99491;30581.08008;116931.3438;0;0.070093;0;0;0
4176;DOM;PNG;15819.88006;30581.08008;5653.884766;0;0.00168135;0;0;0
4177;DOM;POL;8353.556581;30581.08008;338732.9063;0;12.04874;0;0;0
4178;DOM;PRT;6220.647553;30581.08008;192571.9219;0;0.77;0;0;0
4179;DOM;PRY;5105.374349;30581.08008;9110.214844;0;0.002365;0;1;0
4180;DOM;ROM;8962.205795;30581.08008;121609.1094;0;0.8776;0;0;0
4181;DOM;RUS;9924.742709;30581.08008;986939.5625;0;3.353933;0;0;0
4182;DOM;SGP;17706.13833;30581.08008;132158.4688;0;20.82883;0;0;0
4183;DOM;SLV;2109.918992;30581.08008;18306.15234;1;4.3572;0;1;0
4184;DOM;STP;8611.172647;30581.08008;122.6427383;0;0.0305446;0;0;0
4185;DOM;SUR;2250.543946;30581.08008;1597.385132;0;6.52113;0;0;0
4186;DOM;SVK;8397.938822;30581.08008;55048.54688;0;0.2983002;0;0;0
4187;DOM;SVN;8139.059149;30581.08008;37303.44922;0;0.2182004;0;0;0
4188;DOM;SWE;8006.541133;30581.08008;384927.2813;0;3.3519;0;0;0
4189;DOM;THA;16273.8264;30581.08008;206247.0313;0;3.068923;0;0;0
4190;DOM;TTO;1313.287225;30581.08008;19911.22266;0;10.3846;0;0;0
4191;DOM;TUN;7960.656847;30581.08008;30298.49023;0;0.183139;0;0;0
4192;DOM;TUR;9678.972256;30581.08008;402709.9375;0;3.29576;0;0;0
4193;DOM;UKR;9384.357533;30581.08008;106110.8906;0;0.440803;0;0;0
4194;DOM;URY;6070.813726;30581.08008;19307.69531;0;0.09243366;0;1;0
4195;DOM;USA;3310.566652;30581.08008;13201819;1;4649.205;0;0;0
4196;DOM;VCT;1135.079352;30581.08008;465.9259338;0;1.463231;0;0;0
4197;DOM;VEN;1039.342346;30581.08008;181861.8438;0;8.790001;0;1;0
4198;DOM;ZAF;11651.41298;30581.08008;254991.5625;0;6.31496;0;0;0
4199;DOM;ZWE;11728.70993;30581.08008;5010.452637;0;0.00024647;0;0;0
4200;DZA;AGO;5223.227298;114727.0625;44033.10156;0;0.09012465;0;0;0
4201;DZA;ALB;1550.224917;114727.0625;9136.082031;0;0.176897;0;0;0
4202;DZA;ARG;10171.67002;114727.0625;214057.75;0;15.82702;0;0;0
4203;DZA;AUS;16543.64847;114727.0625;768177.6875;0;392.2644;0;0;0
4204;DZA;AUT;1663.70922;114727.0625;322443.6563;1;149.7012;0;0;0
4205;DZA;AZE;3970.300381;114727.0625;20121.61133;0;0.007800001;0;0;0
4206;DZA;BEL;1675.462612;114727.0625;392001.375;1;2538.151;0;1;0
4207;DZA;BEN;3157.912605;114727.0625;4774.809082;0;1.502908;0;1;0
4208;DZA;BFA;2722.586325;114727.0625;6205.320313;0;0.00621035;0;1;0
4209;DZA;BGD;8254.658925;114727.0625;61960.96094;0;0.750766;0;0;0
4210;DZA;BGR;2002.855557;114727.0625;31483;0;0.08880003;0;0;0
4211;DZA;BOL;9392.942223;114727.0625;11163.07129;0;0.000873576;0;0;0
4212;DZA;BRA;7899.318752;114727.0625;1067962.25;0;2173.89;0;0;0
4213;DZA;CAN;7207.301875;114727.0625;1251463.375;0;4802.336;0;1;0
4214;DZA;CHE;1301.884297;114727.0625;379758.2813;0;103.906;0;1;0
4215;DZA;CHN;9505.348474;114727.0625;2668071.25;0;140.201;0;0;0
4216;DZA;CIV;3439.059907;114727.0625;17483.98828;0;0.1927893;0;1;0
4217;DZA;CMR;3470.087288;114727.0625;18322.92578;0;1.75612;0;1;0
4218;DZA;COG;4611.004883;114727.0625;7385.168945;0;0.003237157;0;1;0
4219;DZA;COL;8568.873093;114727.0625;135836.0156;0;0.00156624;0;0;0
4220;DZA;CPV;3529.57871;114727.0625;1143.991577;0;23.1913;0;0;0
4221;DZA;CRI;9140.282271;114727.0625;22145.08008;0;0.01787016;0;0;0
4222;DZA;CZE;1851.750345;114727.0625;141801.4219;1;10.434402;0;0;0
4223;DZA;DEU;1812.230214;114727.0625;2906681.25;1;1415.9;0;0;0
4224;DZA;DNK;2300.329082;114727.0625;275237.0313;1;0.0355;0;0;0
4225;DZA;EGY;2670.094632;114727.0625;107484.0391;1;469.401;0;1;0
4226;DZA;ESP;806.5022291;114727.0625;1223988.5;1;5763;0;0;0
4227;DZA;FIN;3193.927752;114727.0625;209444.8906;1;61.39023;0;0;0
4228;DZA;FRA;1233.811376;114727.0625;2230721.5;1;5177.502;0;1;0
4229;DZA;GAB;4082.965537;114727.0625;9545.985352;0;13.8365;0;1;0
4230;DZA;GBR;1897.187059;114727.0625;2345014.75;1;1761.386;0;0;0
4231;DZA;GEO;3531.845496;114727.0625;7550.169922;0;0.009581253;0;0;0
4232;DZA;GHA;3330.445724;114727.0625;12905.9707;1;0.0121877;0;0;0
4233;DZA;GIN;3348.47433;114727.0625;3317.202881;0;0.012995;0;1;0
4234;DZA;GRC;1812.423371;114727.0625;244951.375;1;188.44;0;0;0
4235;DZA;GTM;9415.937415;114727.0625;35290.26953;0;0.007864956;0;0;0
4236;DZA;HKG;10286.81399;114727.0625;189798.1094;0;2.435994;0;0;0
4237;DZA;HND;9119.903014;114727.0625;9234.891602;0;0.251866;0;0;0
4238;DZA;HRV;1512.421804;114727.0625;42653.42188;0;0.1420001;0;0;0
4239;DZA;HUN;1831.029235;114727.0625;112898.5234;1;0.08000003;0;0;0
4240;DZA;IDN;11682.65893;114727.0625;364458.9063;0;70.60977;0;0;0
4241;DZA;IND;7193.430442;114727.0625;906268;0;15.7959;0;0;0
4242;DZA;IRL;2080.48526;114727.0625;222649.7969;1;39.712;0;0;0
4243;DZA;IRN;4345.644399;114727.0625;222889.5;0;2.765917;0;0;0
4244;DZA;ISL;3570.172054;114727.0625;15853.98633;0;0.0205851;0;0;0
4245;DZA;ITA;1114.709402;114727.0625;1844748.875;1;10043.825;0;0;0
4246;DZA;JOR;3029.213008;114727.0625;14176.30469;0;28.94331;0;1;0
4247;DZA;JPN;10754.48852;114727.0625;4340133.5;0;126.1293;0;0;0
4248;DZA;KAZ;5620.989639;114727.0625;77236.89844;0;0.050603;0;0;0
4249;DZA;KEN;5436.076389;114727.0625;21185.94141;0;0.961906;0;0;0
4250;DZA;KOR;10098.62563;114727.0625;888024.1875;0;505.15;0;0;0
4251;DZA;LBN;2939.759606;114727.0625;22722.19141;0;31.06213;0;1;0
4252;DZA;LBR;3594.256026;114727.0625;631;0;0.0344668;0;0;0
4253;DZA;LBY;1262.356013;114727.0625;50319.73438;0;20.4729;1;1;0
4254;DZA;MAC;10226.9502;114727.0625;14285.01074;0;0.11788;0;0;0
4255;DZA;MAR;977.8244987;114727.0625;57306.73047;1;435.786;1;1;0
4256;DZA;MDG;7703.733527;114727.0625;5499.229492;0;0.08285893;0;1;0
4257;DZA;MEX;9817.752363;114727.0625;839181.9375;0;89.5287;0;0;0
4258;DZA;MLI;2762.906226;114727.0625;5929.424805;0;0.01359215;1;1;0
4259;DZA;MNG;7947.098689;114727.0625;2689.424805;0;0.06478714;0;0;0
4260;DZA;MRT;2682.106104;114727.0625;2662.577881;0;30.3719;1;1;0
4261;DZA;MUS;8466.937299;114727.0625;6448.455078;0;0.170027;0;1;0
4262;DZA;MYS;10733.32769;114727.0625;148940.3594;0;6.68038;0;0;0
4263;DZA;NER;2472.29758;114727.0625;3544.143066;0;7.846861;1;1;0
4264;DZA;NGA;3141.272074;114727.0625;114686.2813;0;1.2188;0;0;0
4265;DZA;NLD;1814.178739;114727.0625;657590.125;1;2017.35;0;0;0
4266;DZA;NOR;2776.679199;114727.0625;310959.75;0;0.560503;0;0;0
4267;DZA;PAK;6249.302156;114727.0625;128830.2031;0;0.8537111;0;0;0
4268;DZA;PER;9862.453681;114727.0625;93269.03906;0;0.0486013;0;0;0
4269;DZA;PHL;11554.04012;114727.0625;116931.3438;0;7.78415;0;0;0
